title	year	avg_rating	#votes	genres	runtime_min	id
Criminal	2016	6.3	54737	Action,Crime,Drama	113	3014866
Rurouni Kenshin Part II: Kyoto Inferno	2014	7.7	10972	Action,Adventure,Drama	138	3029558
The Jungle Book	2016	7.4	248055	Adventure,Drama,Family	106	3040964
Who Am I	2014	7.6	42670	Crime,Drama,Mystery	102	3042408
Mortdecai	2015	5.5	63298	Action,Comedy,Crime	107	3045616
Before I Disappear	2014	7.2	8724	Drama	93	3060492
Inferno	2016	6.2	145652	Action,Crime,Drama	121	3062096
Bad Grandpa	2013	6.5	86969	Comedy	92	3063516
Man Up	2015	6.8	46136	Comedy,Drama,Romance	88	3064298
The Conjuring 2	2016	7.3	207693	Horror,Mystery,Thriller	134	3065204
Love & Friendship	2016	6.4	21861	Comedy,Drama,Romance	90	3068194
Hardcore Henry	2015	6.7	81295	Action,Adventure,Sci-Fi	96	3072482
Creed	2015	7.6	233932	Drama,Sport	133	3076658
Suffragette	2015	6.9	35567	Biography,Drama,History	106	3077214
Spy	2015	7.0	219558	Action,Comedy,Crime	120	3079380
Kickboxer: Vengeance	2016	4.9	9796	Action,Crime,Drama	90	3082898
The Program	2015	6.5	15159	Biography,Drama,Sport	99	3083008
Goodnight Mommy	2014	6.7	38432	Horror,Mystery,Thriller	99	3086442
Monster Trucks	2016	5.6	14239	Action,Adventure,Comedy	104	3095734
The Inbetweeners 2	2014	6.4	39334	Comedy,Family	96	3097204
Tusk	2014	5.3	42987	Comedy,Drama,Horror	102	3099498
Manhattan Night	2016	6.2	10776	Crime,Drama,Mystery	113	3100274
Crazy Rich Asians	2018	6.9	117044	Comedy,Drama,Romance	120	3104988
Now You See Me 2	2016	6.5	227987	Action,Adventure,Comedy	129	3110958
Circle	2015	6.0	34041	Drama,Horror,Mystery	87	3118452
Sierra Burgess Is a Loser	2018	5.9	30593	Comedy,Drama,Romance	105	3120280
Beyond the Lights	2014	6.9	14449	Drama,Music,Romance	116	3125324
The Bookshop	2017	6.5	9886	Drama	113	3127022
David Brent: Life on the Road	2016	6.3	16750	Comedy,Music	96	3137630
Department Q: The Absent One	2014	7.1	17361	Crime,Mystery,Thriller	119	3140100
Desierto	2015	6.0	8593	Drama,Thriller	88	3147312
Let Us Prey	2014	5.7	8483	Horror,Thriller	92	3148348
Tamasha	2015	7.3	21037	Comedy,Drama,Romance	139	3148502
A Brilliant Young Mind	2014	7.1	25954	Drama,Romance	111	3149038
Trainwreck	2015	6.2	124627	Comedy,Drama,Romance	125	3152624
Rock the Kasbah	2015	5.5	9987	Comedy,Music,War	106	3164256
Sleeping with Other People	2015	6.5	37527	Comedy,Drama,Romance	101	3165612
Mr. Holmes	2015	6.9	59361	Drama,Mystery	104	3168230
Pride	2014	7.8	48253	Biography,Comedy,Drama	119	3169706
Retribution	2015	6.6	8005	Action,Thriller	102	3169770
Room	2015	8.1	335098	Drama,Thriller	118	3170832
Theeb	2014	7.2	9345	Adventure,Drama,Thriller	100	3170902
iBoy	2017	6.0	18125	Action,Crime,Sci-Fi	90	3171832
The Diary of a Teenage Girl	2015	6.9	27918	Comedy,Drama,Romance	102	3172532
Hasee Toh Phasee	2014	6.8	12714	Comedy,Romance	141	3173910
Before I Wake	2016	6.2	35277	Drama,Fantasy,Horror	97	3174376
Ek Villain	2014	6.4	15140	Action,Thriller	129	3175038
Honeymoon	2014	5.7	23454	Horror,Mystery,Thriller	87	3177316
Men, Women & Children	2014	6.7	28899	Comedy,Drama	119	3179568
Momentum	2015	5.5	13216	Action,Crime,Thriller	96	3181776
The Boy Next Door	2015	4.7	35983	Horror,Thriller	91	3181822
Fantastic Beasts and Where to Find Them	2016	7.3	382928	Adventure,Family,Fantasy	132	3183660
Insidious: Chapter 3	2015	6.1	86998	Horror,Mystery,Thriller	97	3195644
Extinction	2018	5.8	40577	Action,Drama,Sci-Fi	95	3201640
Palm Trees in the Snow	2015	7.4	8940	Drama,Romance	163	3202202
Bad Samaritan	2018	6.4	15352	Crime,Horror,Thriller	110	3203528
Trumbo	2015	7.5	70978	Biography,Drama	124	3203606
The Cobbler	2014	5.8	49451	Comedy,Drama,Fantasy	99	3203616
Slow West	2015	6.9	39798	Action,Adventure,Western	84	3205376
Black '47	2018	6.8	8215	Action,Drama	100	3208026
Son of God	2014	5.7	17816	Biography,Drama,History	138	3210686
I Am Wrath	2016	5.4	12244	Action,Crime,Drama	92	3212232
Incarnate	2016	5.2	10745	Horror,Thriller	91	3216348
A Beautiful Day in the Neighborhood	2019	7.6	14601	Biography,Drama	109	3224458
Risen	2016	6.3	23454	Action,Drama,History	107	3231054
Spare Parts	2015	7.3	9912	Drama	114	3233418
It Follows	2014	6.8	193476	Horror,Mystery,Thriller	100	3235888
Survivor	2015	5.6	29552	Action,Crime,Thriller	96	3247714
Soaked in Bleach	2015	7.4	11005	Crime,Documentary	90	3253624
Marshland	2014	7.3	27759	Adventure,Crime,Horror	105	3253930
IO	2019	4.7	27366	Adventure,Drama,Romance	96	3256226
Loving Vincent	2017	7.8	44008	Animation,Biography,Crime	94	3262342
Kumiko, the Treasure Hunter	2014	6.6	11093	Drama	105	3263614
Sully	2016	7.4	215691	Biography,Drama	96	3263904
The Internet's Own Boy: The Story of Aaron Swartz	2014	8.1	14819	Biography,Crime,Documentary	105	3268458
Requiem for the American Dream	2015	8.1	8178	Biography,Documentary,News	73	3270538
Heist	2015	6.1	25810	Action,Crime,Drama	93	3276924
Tale of Tales	2015	6.4	24921	Drama,Fantasy,Horror	134	3278330
Cult of Chucky	2017	5.2	18789	Comedy,Fantasy,Horror	91	3280262
Little Women	2019	8.2	28576	Drama,Romance	135	3281548
The Blackcoat's Daughter	2015	5.9	15582	Horror,Mystery,Thriller	93	3286052
Jenny's Wedding	2015	5.5	9809	Comedy,Drama,Romance	94	3289712
Welcome to Marwen	2018	6.1	14803	Biography,Comedy,Drama	116	3289724
Equals	2015	6.1	25378	Drama,Romance,Sci-Fi	101	3289728
The Autopsy of Jane Doe	2016	6.8	84870	Horror,Mystery,Thriller	86	3289956
Rams	2015	7.3	11584	Comedy,Drama	93	3296658
The Man with the Iron Heart	2017	6.4	12092	Action,Biography,Thriller	120	3296908
Good Kill	2014	6.4	21552	Drama,Thriller,War	102	3297330
London Has Fallen	2016	5.9	134760	Action,Thriller	99	3300542
The 12th Man	2017	7.4	15072	Drama,History,Thriller	135	3300980
Cowspiracy: The Sustainability Secret	2014	8.3	19087	Documentary	90	3302820
Youth	2015	7.3	66904	Comedy,Drama,Music	124	3312830
Logan	2017	8.1	596035	Action,Drama,Sci-Fi	137	3315342
American Ultra	2015	6.1	79324	Action,Comedy,Sci-Fi	96	3316948
Still Alice	2014	7.5	120724	Drama	101	3316960
Game Over, Man!	2018	5.4	23425	Action,Comedy	101	3317234
Regression	2015	5.7	34924	Crime,Horror,Mystery	106	3319920
MI-5	2015	6.2	20007	Action,Drama,Thriller	104	3321300
Concussion	2015	7.1	80685	Biography,Drama,Sport	123	3322364
Queen	2013	8.2	56884	Comedy,Drama	146	3322420
XX	2017	4.5	10390	Horror	80	3322892
Annabelle	2014	5.4	131550	Horror,Mystery,Thriller	99	3322940
Infini	2015	5.4	13374	Horror,Sci-Fi,Thriller	110	3327624
Pan	2015	5.7	57428	Adventure,Comedy,Family	111	3332064
Berlin Syndrome	2017	6.3	19896	Drama,Horror,Mystery	116	3335606
Burying the Ex	2014	5.4	9402	Comedy,Horror,Romance	89	3339674
Jigsaw	2017	5.8	61851	Horror,Mystery,Thriller	92	3348730
Friend Request	2016	5.3	22771	Horror,Mystery,Thriller	92	3352390
Tolkien	2019	6.8	21643	Biography,Drama,War	112	3361792
Max	2015	6.7	24609	Adventure,Drama,Family	111	3369806
Transformers: The Last Knight	2017	5.2	126206	Action,Adventure,Sci-Fi	154	3371366
The Brothers Grimsby	2016	6.2	85684	Action,Adventure,Comedy	83	3381008
X-Men: Apocalypse	2016	6.9	372503	Action,Adventure,Sci-Fi	144	3385516
Stan & Ollie	2018	7.2	25920	Biography,Comedy,Drama	98	3385524
A United Kingdom	2016	6.8	12896	Biography,Drama,Romance	111	3387266
Scary Stories to Tell in the Dark	2019	6.2	40186	Horror,Mystery,Thriller	108	3387520
The Forest	2016	4.8	37662	Horror,Mystery,Thriller	93	3387542
The Taking of Deborah Logan	2014	6.0	23131	Horror,Mystery,Thriller	90	3387648
Haider	2014	8.1	47262	Action,Crime,Drama	160	3390572
Jack Reacher: Never Go Back	2016	6.1	128036	Action,Thriller	118	3393786
Spring	2014	6.7	22061	Horror,Romance,Sci-Fi	109	3395184
Sicario	2015	7.6	343680	Action,Crime,Drama	121	3397884
When Marnie Was There	2014	7.7	26225	Animation,Drama,Family	103	3398268
Fist Fight	2017	5.6	37049	Comedy	91	3401882
Murder on the Orient Express	2017	6.5	190832	Crime,Drama,Mystery	114	3402236
Raees	2017	6.8	37936	Action,Crime,Drama	143	3405236
Timbuktu	2014	7.1	15195	Drama,War	96	3409392
Allegiant	2016	5.7	100360	Action,Adventure,Mystery	120	3410834
Ferdinand	2017	6.7	43501	Adventure,Animation,Comedy	108	3411444
A Monster Calls	2016	7.5	74691	Animation,Drama,Fantasy	108	3416532
Hot Summer Nights	2017	6.4	9508	Comedy,Crime,Drama	107	3416536
What We Do in the Shadows	2014	7.7	136237	Comedy,Horror	86	3416742
The End of the Tour	2015	7.3	26922	Biography,Drama	106	3416744
Ice Age: Collision Course	2016	5.7	51778	Adventure,Animation,Comedy	94	3416828
Drishyam	2013	8.4	28134	Crime,Drama,Thriller	160	3417422
Cake	2014	6.4	33881	Drama	102	3442006
Abducted in Plain Sight	2017	6.8	11773	Crime,Documentary	91	3444312
Detective Byomkesh Bakshy!	2015	7.6	14828	Action,Mystery,Thriller	139	3447364
Manjhi: The Mountain Man	2015	8.0	16778	Adventure,Biography,Drama	120	3449292
Paul Blart: Mall Cop 2	2015	4.4	32202	Action,Comedy,Crime	94	3450650
The Sea of Trees	2015	6.1	12185	Drama,Fantasy,Mystery	110	3450900
War for the Planet of the Apes	2017	7.4	212137	Action,Adventure,Drama	140	3450958
Virunga	2014	8.2	9320	Documentary,War	100	3455224
The Hateful Eight	2015	7.8	472229	Crime,Drama,Mystery	168	3460252
Unforgettable	2017	5.1	12477	Drama,Thriller	100	3462710
The Lobster	2015	7.2	195345	Comedy,Drama,Romance	119	3464902
Extinction	2015	5.8	15110	Drama,Horror,Sci-Fi	112	3467412
Despicable Me 3	2017	6.3	101221	Adventure,Animation,Comedy	89	3469046
Sing	2016	7.1	122892	Animation,Comedy,Family	108	3470600
Maggie's Plan	2015	6.2	14854	Comedy,Drama,Romance	98	3471098
My King	2015	7.1	9779	Drama,Romance	124	3478962
Parallels	2015	6.1	13098	Action,Sci-Fi	83	3479316
Vice	2015	4.2	14828	Action,Adventure,Sci-Fi	96	3480796
The Walk	2015	7.3	113248	Adventure,Biography,Drama	123	3488710
Mardaani	2014	7.3	9945	Action,Crime,Drama	113	3495000
Fan	2016	7.1	40178	Action,Drama,Thriller	138	3495026
Dum Laga Ke Haisha	2015	7.5	16024	Comedy,Drama,Romance	110	3495030
Captain America: Civil War	2016	7.8	617327	Action,Adventure,Sci-Fi	147	3498820
Security	2017	5.7	14582	Action,Crime,Thriller	88	3501112
Thor: Ragnarok	2017	7.9	529234	Action,Adventure,Comedy	130	3501632
The Whole Truth	2016	6.2	21006	Crime,Drama,Mystery	93	3503406
Housebound	2014	6.8	30468	Comedy,Horror,Mystery	107	3504048
The Assassin	2015	6.3	14605	Action,Drama,History	105	3508840
The Lego Movie 2: The Second Part	2019	6.6	44578	Action,Adventure,Animation	107	3513498
Richard Jewell	2019	7.6	10351	Biography,Crime,Drama	131	3513548
We Are Still Here	2015	5.7	16117	Horror	84	3520418
The Disaster Artist	2017	7.4	122033	Biography,Comedy,Drama	104	3521126
The Look of Silence	2014	8.3	10699	Biography,Documentary,History	103	3521134
Moana	2016	7.6	241563	Adventure,Animation,Comedy	107	3521164
Mechanic: Resurrection	2016	5.7	70891	Action,Adventure,Thriller	98	3522806
The Night Before	2015	6.4	61670	Comedy,Fantasy	101	3530002
Nerve	2016	6.5	107399	Adventure,Crime,Drama	96	3531824
American Made	2017	7.1	143780	Action,Biography,Comedy	115	3532216
The Admiral	2014	7.1	9300	Action,Drama,History	128	3541262
45 Years	2015	7.1	28906	Drama,Romance	91	3544082
Sing Street	2016	8.0	78562	Comedy,Drama,Music	106	3544112
La Famille Bélier	2014	7.3	22715	Comedy,Drama,Music	106	3547740
Whiskey Tango Foxtrot	2016	6.6	47346	Biography,Comedy,Drama	112	3553442
Captain Fantastic	2016	7.9	169308	Comedy,Drama	118	3553976
The Fool	2014	8.0	9675	Crime,Drama,Thriller	116	3560686
Girls Trip	2017	6.2	31605	Adventure,Comedy,Drama	122	3564472
The Visit	2015	6.2	106312	Horror,Mystery,Thriller	94	3567288
Legend	2015	6.9	145531	Biography,Crime,Drama	132	3569230
Jigarthanda	2014	8.3	9126	Action,Crime,Drama	171	3569782
Bilal: A New Breed of Hero	2015	8.0	17330	Action,Adventure,Animation	105	3576728
A Perfect Day	2015	6.8	18966	Comedy,Drama,War	106	3577624
Prem Ratan Dhan Payo	2015	4.6	16232	Action,Drama,Musical	164	3595298
Knock Knock	2015	4.9	72420	Drama,Thriller	99	3605418
Cars 3	2017	6.7	65494	Adventure,Animation,Comedy	102	3606752
Incredibles 2	2018	7.7	223809	Action,Adventure,Animation	118	3606756
A Street Cat Named Bob	2016	7.4	24614	Biography,Drama,Family	103	3606888
In a Valley of Violence	2016	6.0	14096	Action,Western	104	3608930
Don't Hang Up	2016	5.6	11338	Horror,Thriller	83	3610746
Mommy	2014	8.1	45282	Drama	139	3612616
Ankhon Dekhi	2013	8.0	8816	Comedy,Drama	107	3614516
The Wave	2015	6.7	30122	Drama,Thriller	105	3616916
Don't Knock Twice	2016	5.1	11518	Horror	93	3622110
Kilo Two Bravo	2014	7.1	10552	Adventure,Biography,Drama	108	3622120
Paper Towns	2015	6.3	90460	Comedy,Drama,Mystery	109	3622592
Ricki and the Flash	2015	5.9	21499	Comedy,Drama,Music	101	3623726
Barbershop: The Next Cut	2016	5.9	13672	Comedy,Drama	111	3628584
The Girl on the Train	2016	6.5	158134	Crime,Drama,Mystery	112	3631112
Allied	2016	7.1	131665	Action,Drama,Romance	124	3640424
Blood Father	2016	6.4	54542	Action,Crime,Drama	88	3647498
Creep 2	2017	6.4	15181	Horror,Thriller	78	3654796
Misconduct	2016	5.3	14162	Crime,Drama,Mystery	106	3658772
The Martian	2015	8.0	710569	Adventure,Drama,Sci-Fi	144	3659388
The Red Turtle	2016	7.5	27365	Animation,Fantasy	80	3666024
Bangalore Days	2014	8.3	13891	Comedy,Drama,Romance	171	3668162
Holding the Man	2015	7.4	9325	Biography,Drama,Romance	127	3671542
Turbo Kid	2015	6.7	24688	Action,Adventure,Comedy	93	3672742
Dragon Blade	2015	6.0	17292	Action,Adventure,Drama	127	3672840
The Salt of the Earth	2014	8.5	17980	Biography,Documentary,History	110	3674140
City of Revenge	2015	7.4	20211	Action,Crime,Drama	134	3678782
The Bride of Humpty Sharma	2014	6.0	10170	Comedy,Drama,Romance	133	3678938
Bridge of Spies	2015	7.6	271388	Drama,History,Thriller	142	3682448
Ibiza	2018	5.2	13957	Comedy,Romance	94	3685236
The Red Pill	2016	8.3	9365	Documentary	108	3686998
A Christmas Horror Story	2015	5.7	8770	Fantasy,Horror,Mystery	99	3688406
The BFG	2016	6.4	72373	Adventure,Family,Fantasy	117	3691740
A Hard Day	2014	7.2	9198	Action,Crime,Thriller	111	3697626
The Other Side of the Door	2016	5.3	16349	Horror	96	3702652
Remember	2015	7.5	20593	Drama,Mystery,Thriller	94	3704050
V/H/S Viral	2014	4.2	14238	Horror,Thriller	81	3704538
Brain on Fire	2016	6.6	14502	Biography,Drama	88	3704700
Deathgasm	2015	6.3	14621	Action,Comedy,Horror	86	3705412
Mine	2016	5.9	14116	Drama,Fantasy,Thriller	106	3707104
By the Sea	2015	5.3	17038	Drama,Romance	122	3707106
War on Everyone	2016	5.8	16000	Action,Comedy,Crime	98	3708886
Unfriended	2014	5.5	64315	Horror,Mystery,Thriller	83	3713166
The Hollars	2016	6.5	10650	Comedy,Drama,Romance	88	3714720
Irrational Man	2015	6.6	53638	Comedy,Drama	95	3715320
Elle	2016	7.1	56971	Crime,Drama,Thriller	130	3716530
Underworld: Blood Wars	2016	5.8	65461	Action,Drama,Fantasy	91	3717252
Power Rangers	2017	5.9	96938	Action,Adventure,Sci-Fi	124	3717490
The Last: Naruto the Movie	2014	7.6	9876	Action,Adventure,Animation	112	3717532
The Disappearance of Eleanor Rigby: Her	2013	6.9	8099	Drama,Romance	100	3720788
American Honey	2016	7.0	34004	Adventure,Drama,Romance	163	3721936
Maudie	2016	7.6	12801	Biography,Drama,Romance	115	3721954
Gringo	2018	6.1	23533	Action,Comedy,Crime	111	3721964
The Lady in the Van	2015	6.7	24153	Biography,Comedy,Drama	104	3722070
Experimenter	2015	6.6	16580	Biography,Drama,History	98	3726704
The Disappearance of Eleanor Rigby: Them	2014	6.3	11159	Drama,Romance	123	3729920
Kong: Skull Island	2017	6.6	251454	Action,Adventure,Fantasy	118	3731562
The Trust	2016	5.4	16655	Crime,Drama,Thriller	92	3733774
Pay the Ghost	2015	5.2	14752	Drama,Horror,Mystery	94	3733778
Bajirao Mastani	2015	7.2	29505	Action,Drama,History	158	3735246
Godzilla: King of the Monsters	2019	6.1	105154	Action,Adventure,Fantasy	132	3741700
Lion	2016	8.0	191896	Biography,Drama	118	3741834
NH10	2015	7.2	11467	Action,Crime,Drama	115	3742284
The Second Mother	2015	7.8	11545	Comedy,Drama	112	3742378
Gerald's Game	2017	6.6	75083	Drama,Horror,Thriller	103	3748172
Rogue One: A Star Wars Story	2016	7.8	515622	Action,Adventure,Sci-Fi	133	3748528
The Wife	2017	7.2	29902	Drama	99	3750872
Truman	2015	7.3	10668	Comedy,Drama	108	3754940
Our Little Sister	2015	7.5	10568	Drama,Family	127	3756788
Jungle	2017	6.7	39569	Adventure,Biography,Drama	115	3758172
Astérix: Le domaine des dieux	2014	6.9	10721	Adventure,Animation,Comedy	85	3759416
My Big Fat Greek Wedding 2	2016	6.0	26858	Comedy,Romance	94	3760922
The Equalizer 2	2018	6.7	112204	Action,Crime,Thriller	121	3766354
Hello, My Name Is Doris	2015	6.6	17927	Comedy,Drama,Romance	90	3766394
Piku	2015	7.6	26037	Comedy,Drama	123	3767372
Shivaay	2016	6.2	9244	Action,Drama,Thriller	153	3771536
Snowden	2016	7.3	125408	Biography,Crime,Drama	134	3774114
Ashby	2015	6.4	14060	Comedy,Crime,Drama	100	3774466
Love	2015	6.1	40350	Drama,Romance	135	3774694
400 Days	2015	4.4	9782	Mystery,Sci-Fi,Thriller	91	3774790
They Call Me Jeeg	2015	7.1	11924	Action,Drama,Sci-Fi	112	3775086
Solo: A Star Wars Story	2018	6.9	258062	Action,Adventure,Sci-Fi	135	3778644
La La Land	2016	8.0	461126	Comedy,Drama,Music	128	3783958
We Are Your Friends	2015	6.2	33726	Drama,Music,Romance	96	3787590
The Brand New Testament	2015	7.1	27121	Comedy,Fantasy	114	3792960
The Escort	2016	6.0	10791	Comedy,Drama,Romance	88	3793788
The Choice	2016	6.6	31952	Drama,Romance	111	3797868
The Kissing Booth	2018	6.1	50080	Comedy,Romance	105	3799232
6 Years	2015	5.6	10569	Drama,Romance	79	3799372
The Nice Guys	2016	7.4	253579	Action,Comedy,Crime	116	3799694
Kaththi	2014	7.9	16326	Action,Drama	166	3801314
Brothers	2015	6.5	10960	Action,Drama,Sport	156	3802576
Son of Saul	2015	7.5	41071	Drama,War	107	3808342
Minimalism: A Documentary About the Important Things	2015	6.7	10809	Documentary	78	3810760
Cop Car	2015	6.3	28535	Crime,Thriller	88	3813310
Dragon Ball Z: Resurrection "F"	2015	7.3	19086	Action,Adventure,Animation	93	3819668
Tangerine	2015	7.1	24411	Comedy,Crime,Drama	88	3824458
Labyrinth of Lies	2014	7.3	10918	Drama,History	124	3825638
The Predator	2018	5.4	106011	Action,Adventure,Sci-Fi	107	3829266
Only The Brave	2017	7.7	50629	Action,Biography,Drama	134	3829920
A War	2015	7.1	8986	Crime,Drama,War	115	3830162
Cabin Fever	2016	3.7	8344	Horror	99	3832096
War Room	2015	6.5	12261	Drama	120	3832914
31	2016	5.1	16803	Horror,Thriller	102	3835080
Yoga Hosers	2016	4.3	11167	Action,Comedy,Fantasy	88	3838992
Land of Mine	2015	7.8	30561	Drama,History,War	100	3841424
The Overnight	2015	6.1	15197	Comedy,Mystery	79	3844362
To All the Boys I've Loved Before	2018	7.2	71187	Drama,Romance	99	3846674
Baby	2015	8.0	49840	Action,Thriller	159	3848892
Dope	2015	7.2	78049	Comedy,Crime,Drama	103	3850214
Krampus	2015	6.1	58703	Comedy,Drama,Fantasy	98	3850590
Truth	2015	6.8	17559	Biography,Drama,History	125	3859076
The Bronze	2015	6.1	9358	Comedy,Drama,Sport	100	3859304
How To Talk To Girls at Parties	2017	5.7	8383	Comedy,Music,Romance	102	3859310
Mohenjo Daro	2016	5.7	9887	Action,Adventure,Drama	155	3859980
Cargo	2017	6.3	30509	Drama,Horror,Sci-Fi	105	3860916
Dumbo	2019	6.3	54460	Adventure,Family,Fantasy	112	3861390
The Perfect Guy	2015	5.6	9296	Crime,Drama,Horror	100	3862750
Bajrangi Bhaijaan	2015	8.0	66707	Action,Comedy,Drama	163	3863552
Lazer Team	2015	5.6	8921	Action,Comedy,Sci-Fi	102	3864024
The Goldfinch	2019	6.2	8098	Drama	149	3864056
The Boss Baby	2017	6.3	99561	Adventure,Animation,Comedy	97	3874544
Men & Chicken	2015	6.7	9541	Comedy,Drama,Mystery	104	3877674
Stronger	2017	6.9	36392	Biography,Drama	119	3881784
The Boy	2016	6.0	72223	Horror,Mystery,Thriller	97	3882082
Baby Driver	2017	7.6	394115	Action,Crime,Drama	113	3890160
Leave No Trace	2018	7.2	40052	Drama	109	3892172
That Sugar Film	2014	7.4	8522	Documentary	90	3892434
Guardians of the Galaxy Vol. 2	2017	7.6	520479	Action,Adventure,Comedy	136	3896198
Hounds of Love	2016	6.5	9006	Crime,Drama,Thriller	108	3896738
The Breadwinner	2017	7.7	16283	Animation,Drama,Family	94	3901826
Mary Shelley	2017	6.4	10497	Biography,Drama,History	120	3906082
The Love Witch	2016	6.2	10746	Comedy,Horror,Romance	120	3908142
The Siege of Jadotville	2016	7.2	26707	Action,Biography,Drama	108	3922798
The Space Between Us	2017	6.4	43910	Drama,Romance,Sci-Fi	120	3922818
The Rezort	2015	5.3	8190	Horror,Sci-Fi,Thriller	93	3923662
Teenage Mutant Ninja Turtles: Out of the Shadows	2016	6.0	79894	Action,Adventure,Comedy	112	3949660
Popstar: Never Stop Never Stopping	2016	6.7	49618	Comedy,Music	87	3960412
Marauders	2016	5.5	17696	Action,Crime,Thriller	107	3963816
Mustang	2015	7.6	32380	Drama	97	3966404
Okja	2017	7.3	81646	Action,Adventure,Drama	120	3967856
The Monster	2016	5.4	14307	Drama,Fantasy,Horror	91	3976144
4th Man Out	2015	6.7	8795	Comedy,Drama	86	3978720
The Endless	2017	6.5	25976	Fantasy,Horror,Sci-Fi	111	3986820
The 9th Life of Louis Drax	2016	6.3	12732	Mystery,Thriller	108	3991412
The House That Jack Built	2018	6.8	46351	Crime,Drama,Horror	152	4003440
Colonia	2015	7.1	43899	Biography,Drama,History	110	4005402
Intruders	2015	5.7	10744	Drama,Horror,Thriller	90	4009278
The Tale	2018	7.3	12695	Drama,Mystery,Thriller	114	4015500
The Handmaiden	2016	8.1	89960	Drama,Romance,Thriller	145	4016934
Exposed	2016	4.3	12776	Crime,Drama,Mystery	102	4019560
Suburra	2015	7.4	15848	Crime,Drama,Thriller	130	4025514
The Bye Bye Man	2017	4.2	19406	Drama,Fantasy,Horror	96	4030600
Manchester by the Sea	2016	7.8	225594	Drama	137	4034228
Swiss Army Man	2016	7.0	96931	Comedy,Drama,Fantasy	97	4034354
Citizenfour	2014	8.1	49656	Biography,Documentary,News	114	4044364
Maze Runner: The Scorch Trials	2015	6.3	208240	Action,Adventure,Sci-Fi	131	4046784
Toni Erdmann	2016	7.4	40274	Comedy,Drama	162	4048272
The Shallows	2016	6.3	112192	Drama,Horror,Thriller	86	4052882
Green Room	2015	7.0	96883	Horror,Music,Thriller	95	4062536
The Nightingale	2018	7.3	10067	Adventure,Drama,Thriller	136	4068576
The Darkest Minds	2018	5.7	25027	Action,Adventure,Drama	104	4073790
A Man Called Ove	2015	7.7	41955	Comedy,Drama,Romance	116	4080728
A Prayer Before Dawn	2017	6.9	17058	Biography,Crime,Drama	116	4080956
Dheepan	2015	7.2	12910	Crime,Drama	115	4082068
Battle for Sevastopol	2015	7.1	9063	Biography,Drama,Romance	110	4084744
Department Q: A Conspiracy of Faith	2016	7.0	14340	Crime,Drama,Thriller	112	4088268
The Purge: Election Year	2016	6.0	83784	Action,Horror,Sci-Fi	108	4094724
Forever My Girl	2018	6.7	12249	Drama,Music,Romance	108	4103724
MSG: The Messenger of God	2015	6.0	11103	Action,Comedy,Drama	197	4107858
Dil Dhadakne Do	2015	6.8	13362	Comedy,Drama,Romance	170	4110568
The Lego Batman Movie	2017	7.3	122918	Action,Animation,Comedy	104	4116284
Things to Come	2016	7.0	10564	Drama	102	4120176
Fantastic Beasts: The Crimes of Grindelwald	2018	6.6	192062	Adventure,Family,Fantasy	134	4123430
Cartel Land	2015	7.4	17124	Documentary,News	100	4126304
The Ones Below	2015	6.1	8386	Drama,Thriller	87	4126438
After	2019	5.4	22962	Drama,Romance	105	4126476
Jagga Jasoos	2017	6.4	8263	Action,Adventure,Comedy	161	4129428
White Girl	2016	5.7	8315	Crime,Drama	88	4129870
The Vanishing	2018	5.8	11047	Crime,Drama,Mystery	107	4131496
Florence Foster Jenkins	2016	6.8	47276	Biography,Comedy,Drama	111	4136084
Keanu	2016	6.3	43251	Action,Comedy,Crime	100	4139124
Polar	2019	6.3	64197	Action,Crime,Drama	118	4139588
Wiener-Dog	2016	5.9	8727	Comedy,Drama	88	4144190
Captain Marvel	2019	6.9	389936	Action,Adventure,Sci-Fi	123	4154664
Avengers: Infinity War	2018	8.5	741201	Action,Adventure,Sci-Fi	149	4154756
Avengers: Endgame	2019	8.5	649508	Action,Adventure,Drama	181	4154796
Replicas	2018	5.5	25417	Drama,Sci-Fi,Thriller	107	4154916
Free Fire	2016	6.4	38206	Action,Comedy,Crime	91	4158096
Other People	2016	6.8	8259	Comedy,Drama	97	4158876
Don't Breathe	2016	7.1	199438	Crime,Horror,Thriller	88	4160708
Tales of Halloween	2015	5.5	10930	Comedy,Horror	92	4163020
M.S. Dhoni: The Untold Story	2016	7.7	29684	Biography,Drama,Sport	184	4169250
13 Hours	2016	7.3	108515	Action,Drama,History	144	4172430
Look Who's Back	2015	7.1	37770	Comedy,Drama,Fantasy	116	4176826
The Gift	2015	7.0	128141	Drama,Mystery,Thriller	108	4178092
Special Correspondents	2016	5.8	17685	Comedy	101	4181052
Anthropoid	2016	7.2	40013	Biography,History,Thriller	120	4190530
Strange Magic	2015	5.8	9588	Adventure,Animation,Comedy	99	4191054
Indignation	2016	6.7	10887	Drama,Romance	110	4193394
The Birth of a Nation	2016	6.4	18982	Biography,Drama,History	120	4196450
Jason Bourne	2016	6.6	196819	Action,Thriller	123	4196776
Mr. Church	2016	7.6	23986	Comedy,Drama	104	4196848
Molly's Game	2017	7.4	116623	Biography,Crime,Drama	140	4209788
Kung Fu Yoga	2017	5.2	8158	Action,Adventure,Comedy	107	4217392
Widows	2018	6.9	75558	Crime,Drama,Thriller	129	4218572
The Wall	2017	6.2	21635	Action,Drama,Thriller	88	4218696
